date,total_events,conflict_war_count,econ_policy_count,government_political_count,civil_unrest_protest_count,diplomatic_relations_count,avg_goldstein_scale,avg_tone
2005-08-01,14,4,12,1,1,0,1.2214285714285713,-1.1195178528367979
2005-08-02,12,2,7,5,0,0,2.333333333333333,-3.7211857338417271
2005-08-03,12,3,8,4,0,0,1.5499999999999998,-1.5133194592765951
2005-08-04,15,8,10,5,0,0,-3.5266666666666668,-2.9336319746429251
2005-08-05,33,21,24,9,0,0,-4.31818181818182,-2.5649426362759633
2005-08-06,29,23,24,5,0,0,-6.6448275862068957,-2.7347171981224978
2005-08-07,11,3,7,3,0,1,1.6090909090909093,-1.6690586074725093
2005-08-08,15,6,11,4,0,0,-0.44000000000000006,-1.7137693936979661
2005-08-09,10,4,6,4,0,0,-1.2400000000000002,-1.3614282561159718
2005-08-10,10,3,10,0,0,0,1.98,-2.1700284324873467
2005-08-11,10,4,10,0,0,0,0.24000000000000044,-0.24885398072867809
2005-08-12,15,8,9,5,0,1,-3.4333333333333336,-2.8059243026208955
2005-08-13,23,13,15,8,0,0,-3.947826086956522,-4.5918888143943786
2005-08-14,11,6,9,2,0,0,-2.8363636363636355,-4.0890106097420835
2005-08-15,23,11,15,8,0,0,-2.2347826086956526,-0.080635416751769939
2005-08-16,22,7,15,3,3,1,-1.1045454545454552,-0.79622691354004982
2005-08-17,5,1,4,1,0,0,2.56,-0.85443470764915186
2005-08-18,17,4,7,9,0,1,1.0705882352941174,-3.3196329321339868
2005-08-19,26,13,18,6,0,2,-2.6423076923076927,-3.3138511821066849
2005-08-20,27,11,16,10,1,0,-1.7296296296296296,-2.0239545326088249
2005-08-21,35,6,10,18,0,7,2.9314285714285715,-1.3747100930388505
2005-08-22,14,7,12,2,0,0,-2.0999999999999996,-3.5724285450969444
2005-08-23,11,8,10,1,0,0,-5.6454545454545464,-2.8991403142740833
2005-08-24,9,6,6,3,0,0,-5.5333333333333332,-2.7985352692569343
2005-08-25,2,0,2,0,0,0,7.0,-1.95121951219512
2005-08-26,15,4,5,10,0,0,1.4133333333333331,-2.221847988411334
2005-08-27,27,16,19,2,0,6,-4.0074074074074071,-1.636946686738338
2005-08-28,25,8,16,5,0,4,1.0359999999999998,-0.80660808899552394
2005-08-29,29,5,19,7,0,3,2.9517241379310342,-0.7765809514633859
2005-08-30,14,5,5,4,0,5,-1.1714285714285715,-1.0411060731858566
2005-08-31,15,8,9,2,2,2,-4.4000000000000012,-3.6579639084350393
2005-09-01,11,9,11,0,0,0,-6.8727272727272712,-6.0880741982845983
2005-09-02,20,7,8,10,0,2,0.050000000000000322,-2.5852510786267144
2005-09-03,21,6,8,13,0,0,1.4238095238095241,-2.1350847509751949
2005-09-04,27,11,21,5,1,0,-0.91481481481481475,-3.12581368587805
2005-09-05,22,6,10,4,8,0,-3.3818181818181823,-3.4717682825077212
2005-09-06,31,13,17,12,0,2,-0.332258064516129,-1.5215728928085981
2005-09-07,11,1,5,3,0,3,4.4454545454545462,-1.2702649438282252
2005-09-08,6,1,4,0,0,2,3.3666666666666667,-2.7169144187460716
2005-09-09,13,3,6,4,0,3,1.6000000000000003,-1.2269138320194917
2005-09-10,9,5,9,0,0,0,-2.3777777777777773,-3.7836439630009409
2005-09-11,17,3,11,5,0,1,2.770588235294118,-1.1820977156167112
2005-09-12,17,3,11,5,1,0,2.1588235294117646,2.3093027370528065
2005-09-13,11,3,7,2,2,0,-0.85454545454545483,-0.7233302591665256
2005-09-14,12,2,8,3,1,0,2.1083333333333334,0.434417230194835
2005-09-15,7,3,5,2,0,0,-1.885714285714285,0.99681420696375866
2005-09-16,9,4,4,4,0,1,-2.4444444444444451,-1.9176605070150536
2005-09-17,23,13,15,5,1,0,-3.7043478260869556,-0.60280709544104072
2005-09-18,17,3,11,4,1,1,2.723529411764706,-0.721635120309463
2005-09-19,16,6,12,3,0,1,-0.16250000000000003,-0.055518299318556896
2005-09-20,17,9,12,4,0,1,-3.0235294117647054,0.0779037098057035
2005-09-21,15,0,1,7,0,7,4.453333333333334,0.61995762815515265
2005-09-22,18,3,4,4,0,10,2.3666666666666667,0.15363311738528773
2005-09-23,15,1,8,6,0,1,4.3466666666666676,-0.21147842886144538
2005-09-24,9,0,6,3,0,0,6.0666666666666673,-0.90492101680693449
2005-09-25,16,0,5,6,0,5,5.69375,-0.411397446422705
2005-09-26,9,0,5,4,0,0,5.9333333333333336,-0.58310352857046421
2005-09-27,29,9,17,5,0,7,0.66896551724137931,-1.3757479553200578
2005-09-28,7,0,6,1,0,0,6.7857142857142856,1.1393908201298186
2005-09-29,10,2,8,2,0,0,3.39,-5.6619082396714395
2005-09-30,23,4,9,13,1,0,3.517391304347826,-2.8793165678679253
2005-10-01,26,1,14,12,0,0,5.0884615384615381,-0.29925806016875695
2005-10-02,6,1,2,0,0,4,2.3166666666666669,-3.22131148129439
2005-10-03,20,5,12,6,0,2,0.67000000000000015,-1.4511361552161315
2005-10-04,14,6,11,3,0,0,-0.29999999999999982,-3.321032933373552
2005-10-05,10,3,5,5,0,0,0.42000000000000048,0.87979647150703788
2005-10-06,14,6,12,2,0,0,-0.657142857142857,-4.0360890507158835
2005-10-07,18,3,11,6,0,1,2.8888888888888897,-1.0056363968784
2005-10-08,10,4,6,2,0,2,-1.2799999999999998,-3.0492477531588
2005-10-09,12,3,7,3,0,2,2.45,-1.6408311542464149
2005-10-10,16,7,13,3,0,0,-1.0624999999999996,-4.2496284125539052
2005-10-11,11,9,11,0,0,0,-6.9090909090909092,-6.2565518513842315
2005-10-12,7,4,6,0,0,1,-3.1428571428571423,-4.2993551731939279
2005-10-13,9,1,2,2,5,0,-3.1444444444444453,-2.0287937867008168
2005-10-14,29,6,12,3,11,3,-2.1206896551724137,-0.27910939014246294
2005-10-15,20,3,11,4,3,2,1.4099999999999997,-0.27456988784369585
2005-10-16,41,5,37,4,0,0,3.4146341463414642,-4.5282972715873946
2005-10-17,62,11,46,16,0,0,2.9241935483870973,-2.5936636895889045
2005-10-18,26,4,14,12,0,0,3.457692307692307,-2.2390916639491003
2005-10-19,16,4,10,5,0,1,2.4499999999999997,-3.1692206776649146
2005-10-20,10,0,4,4,0,2,5.8999999999999995,0.75467257427066192
2005-10-21,17,3,10,6,0,1,2.9647058823529413,-2.6632618135709474
2005-10-22,23,9,15,4,0,4,-0.43913043478260888,-1.7216200227660117
2005-10-23,4,4,4,0,0,0,-10.0,-1.1331698093924296
2005-10-24,5,0,1,4,0,0,4.2799999999999994,-3.0826689650219121
2005-10-25,28,3,7,18,1,2,2.8857142857142857,-2.1640340899991508
2005-10-26,9,3,4,2,0,3,0.577777777777778,-1.6812381548581636
2005-10-27,3,0,1,1,1,0,2.3000000000000007,0.6917841007348
2005-10-28,15,3,9,2,0,4,3.2133333333333329,-1.3358618155610904
2005-10-29,20,6,9,10,0,1,0.67999999999999972,-0.66238244721439643
2005-10-30,16,3,10,4,2,0,1.375,-2.2096987744167071
2005-10-31,16,3,6,8,0,2,1.5624999999999996,-1.7846106574687031
2005-11-01,24,9,12,1,0,11,-1.1458333333333335,-1.5263967809217953
2005-11-02,10,3,5,5,0,0,1.5200000000000002,-1.6148521595859513
2005-11-03,4,0,1,3,0,0,4.4,-0.98488272272236244
2005-11-04,19,4,10,6,0,3,1.9578947368421054,-2.5433567734869666
2005-11-05,18,9,12,4,0,2,-2.2,-2.3461558680185735
2005-11-06,18,6,13,5,0,0,1.0222222222222224,-4.10832990588582
2005-11-07,21,12,14,7,0,0,-3.4000000000000004,-1.6826350247823973
2005-11-08,27,8,17,3,1,6,0.374074074074074,-1.61321555308106
2005-11-09,8,4,5,3,0,0,-2.7999999999999994,-2.1479366600441336
2005-11-10,8,4,6,1,0,1,-2.8249999999999997,-3.5621894434547383
2005-11-11,19,4,9,8,0,2,2.4210526315789469,-1.0639771512162057
2005-11-12,11,3,5,3,2,1,-1.0636363636363637,-1.02630042695029
2005-11-13,16,4,7,5,0,4,1.2750000000000001,-2.2937150543707836
2005-11-14,21,7,13,2,0,6,0.2571428571428569,-0.76103217547002222
2005-11-15,18,2,11,3,0,3,4.2166666666666668,0.09365766149082394
2005-11-16,10,4,7,3,0,0,-0.8,-1.84773395653069
2005-11-17,25,7,19,0,0,6,1.584,-1.0332268180337947
2005-11-18,25,6,15,6,0,4,1.736,-1.6487030736898478
2005-11-19,27,10,14,4,3,6,-2.1444444444444439,-2.6435327895899383
2005-11-20,21,3,6,10,4,1,0.93333333333333324,-2.2084627647638784
2005-11-21,14,7,10,1,3,0,-4.9071428571428575,-4.1031581716178938
2005-11-22,19,9,13,1,5,0,-4.7736842105263166,-3.0988142024923464
2005-11-23,9,3,5,3,0,1,0.60000000000000031,-3.0988890536223836
2005-11-24,2,0,2,0,0,0,7.0,-3.92156862745098
2005-11-25,11,7,10,1,0,0,-4.254545454545454,-2.5941481291247728
2005-11-26,14,5,7,4,3,0,-2.6142857142857148,-2.1071169688550389
2005-11-27,17,5,10,7,0,0,1.9705882352941178,-1.284257949749033
2005-11-28,14,4,9,5,0,0,0.88571428571428568,-0.85865748923313334
2005-11-29,12,3,6,6,0,0,1.3166666666666664,-1.6453739439856223
2005-11-30,9,6,6,2,1,0,-6.6333333333333337,-3.2594042583691234
2005-12-01,6,3,3,2,1,0,-4.9499999999999993,-2.7580854192933248
2005-12-02,18,1,11,7,0,0,4.8388888888888895,1.8682299980207442
2005-12-03,23,11,18,1,0,4,-1.656521739130435,-2.7222023292671107
2005-12-04,20,3,12,8,0,0,3.14,0.15137502733030611
2005-12-05,16,6,10,4,0,2,-0.39999999999999997,-2.1185904094949723
2005-12-06,12,5,5,3,0,4,-1.9833333333333334,-1.9972686369565369
2005-12-07,19,5,14,5,0,0,1.1368421052631579,-2.1528789242347761
2005-12-08,9,1,7,2,0,0,4.5777777777777784,-2.5136319106146918
2005-12-09,15,3,7,8,0,0,1.7733333333333334,-2.313249174244941
2005-12-10,13,5,12,0,0,1,0.507692307692308,-2.7355402859893942
2005-12-11,14,3,9,3,0,2,3.0714285714285716,-2.2602002922758149
2005-12-12,17,7,11,3,0,3,-1.0941176470588228,-0.7102515541537977
2005-12-13,19,2,6,8,1,4,3.0368421052631578,-0.69111510565578849
2005-12-14,14,3,3,6,0,5,0.75714285714285712,-2.6137866675764814
2005-12-15,17,0,7,10,0,0,5.5764705882352947,-0.26371598184298789
2005-12-16,23,14,19,4,0,0,-3.78695652173913,-0.70004657401150139
2005-12-17,13,5,6,7,0,0,-1.0153846153846153,-1.3686697857013019
2005-12-18,12,3,6,4,0,2,1.9000000000000001,-0.97670721954246575
2005-12-19,18,4,15,3,0,0,1.8722222222222225,-1.5147605658239696
2005-12-20,23,5,9,14,0,0,2.0260869565217394,-0.9852069002050895
2005-12-21,20,3,3,11,0,6,3.31,1.1334572385938915
2005-12-22,12,0,0,7,0,5,5.416666666666667,-0.93498803140058839
2005-12-23,18,5,7,6,0,5,1.0444444444444441,1.1019240295744113
2005-12-24,10,3,5,3,0,2,0.8600000000000001,-0.9505300326845243
2005-12-25,25,10,12,3,2,8,-1.8679999999999999,-0.61554106087613836
2005-12-26,13,9,10,0,2,1,-7.1384615384615389,-4.4545390464251264
2005-12-27,4,0,2,0,0,2,5.5,2.0107262606204621
2005-12-28,10,6,8,2,0,0,-4.12,-3.8868123058375397
2005-12-29,4,0,2,2,0,0,4.7,-2.067180942153465
2005-12-30,13,7,10,3,0,0,-2.523076923076923,-5.71801143834611
2005-12-31,7,4,5,1,0,1,-3.1714285714285717,-4.3521224806214382
2006-01-01,16,5,11,3,0,2,0.8250000000000004,-0.77107555265867733
2006-01-02,20,5,7,11,0,2,1.08,-2.0922361045233164
2006-01-03,15,3,5,10,0,0,2.4000000000000004,0.21196860105891691
2006-01-04,13,6,6,7,0,0,-1.4,-2.2600965772857506
2006-01-05,12,2,6,5,0,1,3.5833333333333339,0.016756674717454567
2006-01-06,15,6,9,5,1,0,-0.9,-1.9124925102973203
2006-01-07,31,12,19,8,0,4,-0.23870967741935456,-3.1054491846170578
2006-01-08,24,18,20,4,0,0,-6.3166666666666673,-1.8405298162110582
2006-01-09,28,13,19,9,0,0,-2.0214285714285714,-3.7119457787939227
2006-01-10,16,12,12,3,0,1,-6.6125,-2.5839663260715082
2006-01-11,3,0,0,3,0,0,3.4,-2.1028855956941666
2006-01-12,3,1,1,2,0,0,-1.0666666666666669,-0.60056546078200146
2006-01-13,17,8,10,7,0,0,-2.0941176470588236,-1.5760195176715284
2006-01-14,27,5,7,5,1,14,1.1296296296296298,-3.6947149798472365
2006-01-15,24,8,9,1,0,14,-0.52916666666666667,-5.0490378663752358
2006-01-16,22,7,18,4,0,0,1.4090909090909096,-2.8235856749817319
2006-01-17,16,6,14,2,0,0,0.26874999999999982,-1.9617032787266493
2006-01-18,10,5,8,2,0,0,-1.2000000000000002,-4.3287609687955912
2006-01-19,17,4,10,7,0,0,1.4647058823529411,-0.047659901987477049
2006-01-20,20,4,8,12,0,0,1.5599999999999998,-1.0748091289066446
2006-01-21,20,4,11,7,0,2,2.0399999999999996,-2.36039027021862
2006-01-22,24,6,12,3,1,8,0.70833333333333337,-0.7001404549533693
2006-01-23,12,5,9,2,0,1,-0.73333332538604745,-2.5730833973000546
2006-01-24,16,6,6,4,0,6,-1.2249999999999999,-3.3749119921181627
2006-01-25,7,3,4,0,0,3,-1.5142857142857142,-2.21762671061966
2006-01-26,3,0,0,0,0,3,4.0,-1.17845117845117
2006-01-27,46,37,41,1,1,3,-7.20652173705723,-1.1647647585835508
2006-01-28,31,21,31,0,0,0,-4.4064516129032256,-0.86122274921978281
2006-01-29,22,7,11,5,0,6,0.11363636363636373,-1.7956291709323005
2006-01-30,12,3,5,6,0,1,1.5166666666666671,-1.0461429261006103
2006-01-31,19,13,15,4,0,0,-5.1789473684210527,-0.4659004814682583
2006-02-01,12,3,7,5,0,0,1.9333333333333333,-1.3286535692743833
2006-02-02,8,3,7,1,0,0,0.76250000000000018,-0.78922511652652239
2006-02-03,20,10,11,4,1,4,-3.2199999952316283,-2.7197204405017588
2006-02-04,14,4,10,2,0,2,1.1857142925262456,-1.6972353721980384
2006-02-05,14,10,13,1,0,0,-5.2428571360451839,-0.27719020050234633
2006-02-06,22,11,21,1,0,0,-1.954545454545455,-2.3633724994971907
2006-02-07,5,1,4,1,0,0,2.96,1.1255341776112138
2006-02-08,13,9,12,1,0,0,-5.0153846153846162,-4.18376912140916
2006-02-09,11,10,10,0,1,0,-9.6818181818181834,-5.8605149568238684
2006-02-10,24,16,22,2,0,0,-4.4458333333333329,-3.846469093156216
2006-02-11,38,5,18,16,0,4,3.5289473684210515,1.0793580063797059
2006-02-12,26,11,15,11,0,0,-1.1076923076923078,-1.3686523869351344
2006-02-13,21,8,8,11,0,2,-1.2190476190476189,-1.88771179670473
2006-02-14,20,3,7,7,0,6,2.6350000000000007,-0.84691379240389375
2006-02-15,13,4,7,6,0,0,1.1692307692307695,-1.031290282806266
2006-02-16,19,4,14,5,0,0,2.6789473684210523,1.8782580448204735
2006-02-17,22,3,8,12,0,2,2.7409090909090907,0.77200758533278546
2006-02-18,19,11,13,6,0,0,-3.8210526315789468,-1.4939033376844888
2006-02-19,32,19,26,6,0,0,-3.6500000000000004,-2.65654023228734
2006-02-20,24,8,16,8,0,0,-0.04166666666666663,-1.400039837294712
2006-02-21,32,17,19,6,0,7,-3.1562499999999996,-4.2519110177929242
2006-02-22,11,3,6,5,0,0,0.96363638097589666,-3.3849780702648888
2006-02-23,1,0,0,0,0,1,4.0,0.68317677198975
2006-02-24,18,10,10,4,0,4,-2.7777777777777772,0.72305566204550376
2006-02-25,20,5,10,6,0,4,1.1000000000000003,-3.8679635410596283
2006-02-26,14,3,5,9,0,0,1.8142857210976737,-1.4982794403440145
2006-02-27,13,6,6,7,0,0,-2.323076915740967,1.0841293201870248
2006-02-28,16,6,11,5,0,0,-0.49999997615814212,-0.64628956577432362
2006-03-01,10,4,4,3,0,3,-1.2199999809265136,-2.0892056465148925
2006-03-02,11,2,4,6,1,0,1.0727273334156382,-0.19042730331420904
2006-03-03,17,3,5,11,0,1,1.4000000673181869,-0.37282605907496286
2006-03-04,29,6,11,13,0,5,1.468965543549636,-0.62550789772815385
2006-03-05,36,16,22,13,0,1,-1.5638888888888891,0.40121598454945462
2006-03-06,27,9,10,12,0,5,-0.4962962962962964,-2.0283702748816577
2006-03-07,12,4,5,4,0,3,0.18333333333333335,-2.1857015328803726
2006-03-08,10,1,5,1,0,4,4.3600000000000012,-3.9161187741684502
2006-03-09,14,4,8,4,0,2,1.4285714285714286,-1.4509013942186009
2006-03-10,13,3,9,4,0,0,2.8307692307692309,-0.89860758581756539
2006-03-11,18,6,9,1,0,8,-0.11666666666666653,-0.735462236919733
2006-03-12,21,9,16,4,1,0,-1.3857142857142852,-1.0360357778972615
2006-03-13,29,17,18,7,0,4,-4.3,-0.82329933694571356
2006-03-14,25,0,2,2,0,21,4.3999999999999995,-3.5431285735336417
2006-03-15,24,3,6,0,0,18,2.675,-2.7387946526463964
2006-03-17,17,10,17,0,0,0,-2.9999999999999996,-5.0077717853069208
2006-03-18,18,4,9,9,0,0,1.9222222222222218,-0.79406555043821214
2006-03-19,25,19,23,0,0,2,-6.128,-3.5044487642222153
2006-03-20,15,11,13,1,0,1,-5.8199999999999994,-2.7955110671405135
2006-03-21,13,4,11,2,0,0,1.6538461538461537,-0.25130720294288694
2006-03-22,18,5,14,4,0,0,2.4666666666666672,-3.7960381413988022
2006-03-23,12,0,12,0,0,0,6.7333333333333334,-1.8915586518226877
2006-03-24,20,6,11,4,2,3,-0.34000000000000008,-0.73563418876533715
2006-03-25,15,6,10,5,0,0,0.48666666666666647,-1.6591704726032774
2006-03-26,16,4,7,9,0,0,2.0937499999999991,-0.99385963258455745
2006-03-27,15,4,14,1,0,0,2.4000000000000008,-3.0159479768428952
2006-03-28,6,5,6,0,0,0,-7.5,-4.5317566003738072
2006-03-29,4,3,4,0,0,0,-6.25,-4.3799714985478353
2006-03-30,7,2,3,1,0,3,0.85714285714285765,-0.72183424676848706
2006-03-31,21,4,14,6,0,1,2.4476190476190469,-1.0348723828474797
2006-04-01,11,4,9,2,0,0,-0.52727272727272712,-4.2019555766945071
2006-04-02,18,3,8,10,0,0,3.4000000000000004,-1.068537397911375
2006-04-03,18,3,5,7,0,6,2.8111111111111113,0.086595235290589156
2006-04-04,10,0,5,5,0,0,5.98,0.26181690834224103
2006-04-05,5,3,3,2,0,0,-2.8,-2.2978242972977281
2006-04-06,6,0,1,5,0,0,6.8333333333333339,0.65659577057265017
2006-04-07,19,9,15,4,0,0,-1.7894736842105265,-1.2831838541015967
2006-04-08,13,4,8,5,0,0,0.48461538461538478,-0.20881816710355688
2006-04-09,20,3,12,8,0,0,2.93,-2.5980878410609076
2006-04-10,51,9,40,5,0,6,3.5274509803921563,-2.42235007714381
2006-04-11,13,2,2,8,1,2,2.0615384615384613,-0.76231684290797619
2006-04-12,8,1,3,1,0,4,2.9250000000000003,-1.5656756569588512
2006-04-13,6,0,2,4,0,0,4.6499999999999995,-2.6821684956669434
2006-04-14,18,1,2,16,0,0,4.2444444444444454,-1.7334205626509938
2006-04-15,12,0,5,6,1,0,4.7250000000000005,-2.5994626182785288
2006-04-16,15,0,6,9,0,0,5.5066666666666659,1.5819776503602461
2006-04-17,22,6,14,8,0,0,1.472727272727272,0.18147317171107039
2006-04-18,19,5,13,3,2,1,0.66315789473684206,-0.5419572699357591
2006-04-19,8,0,5,0,0,3,6.2,-0.2445314950080012
2006-04-20,7,3,4,0,0,3,-1.0857142857142856,-2.1647339372816932
2006-04-21,21,3,11,8,0,2,4.0476190476190474,-5.60706059089104
2006-04-22,23,4,11,11,0,1,2.9173913043478259,-2.8756917046743897
2006-04-23,18,3,9,9,0,0,2.8777777777777782,-0.68769547880260318
2006-04-24,19,4,9,6,0,4,2.0736842105263156,-0.9563010774396361
2006-04-25,20,3,12,4,0,4,3.6100000000000008,0.37407622562315757
2006-04-26,13,8,9,2,1,1,-5.2846153846153854,-2.8295073723665807
2006-04-27,9,8,8,0,0,1,-8.4444444444444446,1.2770065455779469
2006-04-28,18,9,11,7,0,0,-2.7222222222222223,1.1662942386052479
2006-04-29,15,5,10,3,0,2,0.1399999999999999,-3.6001770414516883
2006-04-30,27,3,14,12,0,1,5.0074074074074062,-0.065877056927422489
2006-05-01,19,4,6,8,1,4,1.2210526315789476,-1.7954640851251893
2006-05-02,26,6,19,1,1,5,1.8730769230769235,-1.5857005040536449
2006-05-03,7,3,6,1,0,0,-0.62857142857142856,-1.6974055481867176
2006-05-04,15,7,7,8,0,0,-1.2533333333333325,-1.6192644356105259
2006-05-05,12,3,3,6,0,3,0.43333333333333357,-2.1317135103755667
2006-05-06,17,10,14,0,0,3,-3.8588235294117643,-2.7130797931847774
2006-05-07,11,1,4,7,0,0,4.5636363636363644,-0.72266273497814926
2006-05-08,25,12,17,8,0,0,-1.492,-1.4680344750715528
2006-05-09,32,6,16,16,0,0,3.3249999999999997,-2.280006777340831
2006-05-10,11,0,1,8,0,2,5.4545454545454541,-1.2866655649644221
2006-05-11,11,3,3,8,0,0,2.2545454545454549,-4.415106562879858
2006-05-12,5,3,3,1,0,1,-3.9999999999999996,-3.3060239490550658
2006-05-13,17,3,5,6,0,6,1.7529411764705891,-1.4384098434111925
2006-05-14,10,5,5,3,0,2,-2.8799999999999994,-0.23668130161399592
2006-05-15,15,6,12,3,0,0,-0.42666666666666642,-1.9451969183808246
2006-05-16,25,4,11,12,1,1,2.8200000000000003,-0.12238661240019919
2006-05-17,8,7,7,1,0,0,-8.325,-4.3174131927779795
2006-05-18,9,0,2,3,0,4,5.2222222222222223,-0.30341538480289343
2006-05-19,19,4,9,4,0,6,1.9052631578947374,-1.2889724334335269
2006-05-20,16,6,11,4,0,1,0.4125,-3.2699178440033205
2006-05-21,22,5,10,12,0,0,2.1818181818181817,-1.7197303929725229
2006-05-22,12,4,5,6,0,1,-0.58333333333333348,-2.4675030544241272
2006-05-23,6,5,6,0,0,0,-7.1000000000000005,-5.07413831086443
2006-05-24,7,3,4,1,0,2,-0.88571428571428545,-2.9996378931940253
2006-05-25,2,0,0,2,0,0,6.0,-3.615035127628285
2006-05-26,10,1,2,8,0,0,2.7199999999999998,4.124632610112215
2006-05-27,17,2,5,6,0,6,3.0000000000000004,0.72367423374300488
2006-05-28,30,6,9,15,0,6,1.1666666666666665,-0.38994592500336633
2006-05-29,8,3,3,3,0,2,-1.475,-0.70850318240598131
2006-05-30,17,5,8,3,0,6,0.52941176470588247,-2.483521181870187
2006-05-31,2,0,0,2,0,0,3.4,0.0
2006-06-01,14,2,12,0,0,2,3.9214285714285713,1.7402578742345365
2006-06-02,13,6,7,2,2,2,-3.4769230769230766,-0.52282779797353829
2006-06-03,19,9,15,3,0,1,-0.90526315789473688,-0.50252059822338446
2006-06-04,19,8,17,2,0,0,-0.32631578947368389,-2.0017634870793075
2006-06-05,39,26,30,8,0,1,-5.0153846153846162,-2.1828109076516169
2006-06-06,11,5,7,3,0,1,-1.6636363636363636,-0.83855834210276647
2006-06-07,5,2,5,0,0,0,0.5,-1.09837196036236
2006-06-08,7,2,4,3,0,0,2.4857142857142858,0.023294421458668335
2006-06-09,4,2,2,2,0,0,-3.25,-3.9489861602832326
2006-06-11,40,8,37,3,0,0,3.2199999999999998,-3.3046176731307924
2006-06-12,14,3,8,4,0,2,1.9285714285714288,-1.775729291668332
2006-06-13,28,2,10,15,0,3,4.3642857142857139,0.803102866353773
2006-06-14,12,0,1,8,0,3,3.6833333333333331,-0.89703037145570907
2006-06-15,30,1,28,2,0,0,6.1933333333333342,-0.93367665521026377
2006-06-16,13,5,8,2,0,3,-0.46153846153846151,-3.8710544402454987
2006-06-17,18,0,10,4,0,4,5.1,0.58347818083264213
2006-06-18,16,5,13,1,0,2,0.8,-1.4003188393599919
2006-06-19,4,0,2,0,0,2,5.6000000000000005,-0.36226957535340248
2006-06-20,20,5,11,9,0,0,1.28,-1.2874125435342769
2006-06-21,6,2,2,4,0,0,-1.0666666666666669,-1.4544946007340132
2006-06-22,9,4,8,1,0,0,-0.55555555555555547,-0.24579975967426648
2006-06-23,26,18,22,0,0,4,-5.2615384615384615,-0.30292150224487
2006-06-24,21,15,16,5,0,0,-5.6,-1.3007502421802215
2006-06-25,11,5,9,2,0,0,-1.1454545454545453,-1.1750772267587526
2006-06-26,14,10,10,1,0,3,-6.0428571428571418,0.20685162722159073
2006-06-27,21,7,14,2,0,5,0.247619047619048,0.18957669440084723
2006-06-28,11,5,10,1,0,0,-0.89999999999999969,-0.015659449490942667
2006-06-29,21,15,18,3,0,0,-5.6571428571428566,-0.36536547089971938
2006-06-30,16,3,5,9,1,1,2.7562499999999996,-2.0800813852431874
2006-07-01,15,7,11,4,0,0,-1.0133333333333334,-0.3432609221659973
2006-07-02,16,2,8,6,1,1,3.8562500000000006,-0.62353765237750047
2006-07-03,4,0,3,0,0,1,6.15,-1.2066910022704558
2006-07-04,18,0,7,8,1,2,5.2055555555555566,0.13163077893520542
2006-07-05,7,1,6,1,0,0,4.2857142857142865,-0.1296145756608385
2006-07-06,6,0,1,5,0,0,3.6833333333333331,-0.63596710288787139
2006-07-07,5,2,3,1,0,1,-0.92000000000000015,-0.93955995816426385
2006-07-08,12,1,11,1,0,0,4.8166666666666664,-5.3514260589211133
2006-07-09,23,3,8,7,0,8,3.6043478260869564,-1.3277856376320227
2006-07-10,27,15,18,5,0,4,-2.9185185185185185,-4.5341120516614719
2006-07-11,11,6,8,3,0,0,-2.6727272727272728,-1.8477422956166063
2006-07-12,5,1,4,1,0,0,3.140000000000001,-3.617674180822664
2006-07-13,7,2,2,4,1,0,-0.728571428571429,-3.6332366815136807
2006-07-14,13,2,4,3,0,6,2.6461538461538465,1.4596731055460703
2006-07-15,12,3,4,7,1,0,-0.3999999999999998,-3.5040658073894342
2006-07-16,20,3,8,11,1,0,1.6399999999999997,-0.93425457371832454
2006-07-17,11,5,9,2,0,0,-1.3454545454545452,-4.3597487156074131
2006-07-18,9,1,2,7,0,0,2.8888888888888888,-0.32100379202743318
2006-07-19,5,4,4,1,0,0,-7.02,-7.1356595150409952
2006-07-20,5,2,4,0,1,0,-2.5,-2.606987572836156
2006-07-21,12,3,3,8,0,1,1.1166666666666663,-2.0212872881797441
2006-07-22,13,1,4,9,0,0,3.2153846153846155,-2.695782763621434
2006-07-23,10,3,8,2,0,0,1.7800000000000005,-0.22359865541077906
2006-07-24,29,5,17,10,0,2,2.9448275862068978,-0.4965296210422363
2006-07-25,62,10,11,45,6,0,3.4096774193548378,-5.9780874218323907
2006-07-26,3,0,1,1,1,0,2.9666666666666668,-2.6089709201451834
2006-07-27,11,8,9,1,1,0,-6.6818181818181834,-5.2738898547923263
2006-07-28,20,8,11,6,2,1,-2.3800000000000003,-2.6621238109366514
2006-07-29,3,2,2,1,0,0,-5.5333333333333332,0.83170380893673368
2006-07-30,24,2,9,8,0,7,3.4083333333333332,-3.4133310012532303
2006-07-31,15,2,6,9,0,0,3.18,-1.4803043311943032
2006-08-01,20,3,9,6,0,5,2.3399999999999994,-0.17636080708832902
2006-08-02,4,0,2,0,0,2,4.5,-3.9515415600060297
2006-08-03,1,0,0,0,0,1,5.2,1.26422250316056
2006-08-04,8,0,5,3,0,0,6.0750000000000011,0.16437731274521877
2006-08-05,6,1,2,4,0,0,2.5999999999999996,0.090674186737774692
2006-08-06,6,0,3,3,0,0,5.8,-1.0740019268517536
2006-08-07,6,0,2,4,0,0,5.1,2.0928058038062032
2006-08-08,4,2,3,1,0,0,-2.2749999999999995,-2.728980166398435
2006-08-09,4,0,2,2,0,0,5.1999999999999993,-0.28890747483643475
2006-08-10,5,2,4,1,0,0,-1.3199999999999998,-3.541229941777702
