Date,Gold_Price,SAHMREALTIME,T10Y2Y,VIXCLS,DEXUSEU,DTWEXBGS,Disaster_Flag,Epidemic_Start_Flag,avg_tone,conflict_war_count,civil_unrest_protest_count
2006-12-19,622.75,-0.03,-0.11,10.3,1.3194,96.9313,1,0,-2.3563781744783547,7.0,1.0
2006-12-20,620.65,-0.03,-0.11,10.26,1.3183,96.7762,1,0,-1.837956512942161,3.0,1.0
2006-12-21,618.5,-0.03,-0.11,10.53,1.3175,96.9148,1,0,-7.5083930422945295,5.0,0.0
2006-12-22,621.0,-0.03,-0.08,11.36,1.3131,97.1113,1,0,-0.5933856109212912,2.0,0.0
2006-12-25,620.75,-0.03,-0.08,11.36,1.3131,97.1221,1,0,-0.750307845705495,3.0,0.0
2006-12-26,624.9,-0.03,-0.1,11.26,1.3132,97.1786,1,0,-1.0828008949418757,3.0,0.0
2006-12-27,627.3,-0.03,-0.11,10.64,1.3125,97.2076,1,0,-0.8905760007370866,1.0,0.0
2006-12-28,635.0,-0.03,-0.12,10.99,1.3158,97.0656,1,0,-1.5476829640154566,2.0,0.0
2006-12-29,636.8,-0.03,-0.11,11.56,1.3197,97.0312,1,0,1.191159962234484,0.0,0.0
2007-01-02,640.5,-0.03,-0.12,11.56,1.3286,97.0312,1,0,0.0,0.0,0.0
2007-01-03,627.7,-0.03,-0.09,12.04,1.3169,97.1281,1,0,0.895253990986764,0.0,0.0
2007-01-04,622.0,-0.03,-0.09,11.51,1.3094,97.5251,1,0,-1.785412126124514,3.0,0.0
2007-01-05,607.4,-0.03,-0.11,12.14,1.3005,97.7801,1,0,-1.1245522138729775,6.0,0.0
2007-01-08,609.9,-0.03,-0.12,12.0,1.3023,97.788,1,0,-2.712871645638051,9.0,1.0
2007-01-09,613.5,-0.03,-0.13,11.91,1.2995,97.9642,1,0,-0.176376853410622,6.0,1.0
2007-01-10,611.7,-0.03,-0.12,11.47,1.294,98.0943,1,0,-2.0744883498370834,4.0,2.0
2007-01-11,611.9,-0.03,-0.12,10.87,1.2904,98.0845,1,0,-1.8429494601076448,5.0,1.0
2007-01-12,626.9,-0.03,-0.11,10.15,1.2926,97.921,1,0,0.592871870088469,4.0,0.0
2007-01-15,626.7,-0.03,-0.11,10.15,1.2926,97.9201,1,0,-0.1151759775648322,2.0,0.0
2007-01-16,625.4,-0.03,-0.11,10.74,1.2918,97.9816,1,0,-1.698231623892945,4.0,0.0
2007-01-17,631.9,-0.03,-0.12,10.59,1.2948,97.7509,1,0,-0.8800413500470373,4.0,0.0
2007-01-18,628.0,-0.03,-0.14,10.85,1.2942,97.8286,1,0,-0.7457580720930235,0.0,0.0
2007-01-19,635.5,-0.03,-0.15,10.4,1.2968,97.6868,1,0,0.3133286133478117,0.0,1.0
2007-01-22,632.9,-0.03,-0.15,10.77,1.2957,97.827,1,0,1.7224636070935342,2.0,0.0
2007-01-23,646.6,-0.03,-0.13,10.34,1.3025,97.8117,1,0,-0.2315759564031023,0.0,0.0
2007-01-24,648.5,-0.03,-0.12,9.89,1.2964,97.908,1,0,5.28455284552846,0.0,0.0
2007-01-25,646.1,-0.03,-0.11,11.22,1.298,97.8396,1,0,2.7550969944477965,0.0,0.0
2007-01-26,646.6,-0.03,-0.11,11.13,1.2909,98.1491,1,0,-1.64162591365866,5.0,1.0
2007-01-29,643.1,-0.03,-0.09,11.45,1.2948,98.2066,1,0,-1.80229653387548,1.0,0.0
2007-01-30,647.4,-0.03,-0.1,10.96,1.2954,98.1515,1,0,-0.4494304198829715,1.0,0.0
2007-01-31,653.2,-0.03,-0.11,10.42,1.2998,97.964,1,0,-7.87796863892664,10.0,0.0
2007-02-01,657.7,0.07,-0.12,10.31,1.3021,97.7101,1,0,-3.775067918134367,7.0,0.0
2007-02-02,648.25,0.07,-0.11,10.08,1.296,97.9743,1,0,-2.9454179793111304,8.0,3.0
2007-02-05,648.55,0.07,-0.11,10.55,1.2933,97.87,1,0,-0.3752133389302639,0.0,0.0
2007-02-06,653.75,0.07,-0.13,10.65,1.2969,97.7357,1,0,-0.1377985606323482,0.0,0.0
2007-02-07,651.65,0.07,-0.13,10.32,1.302,97.7239,1,0,-0.9408527402929336,0.0,0.0
2007-02-08,660.75,0.07,-0.14,10.44,1.3034,97.8169,1,0,-1.0020099041748018,0.0,0.0
2007-02-09,666.65,0.07,-0.13,11.1,1.3005,97.7076,1,0,-0.5541967445920514,10.0,0.0
2007-02-12,662.05,0.07,-0.14,11.61,1.2962,97.9409,1,0,-4.787927589272844,13.0,2.0
2007-02-13,664.35,0.07,-0.13,10.34,1.3024,97.7063,1,0,-2.4534609042989355,7.0,0.0
2007-02-14,669.15,0.07,-0.13,10.23,1.3126,97.2779,1,0,0.7906777639760117,0.0,0.0
2007-02-15,669.35,0.07,-0.13,10.22,1.314,97.1588,1,0,-1.5244276333428084,0.0,0.0
2007-02-16,669.05,0.07,-0.14,10.02,1.3137,97.164,1,0,0.6782841087832098,3.0,0.0
2007-02-19,671.55,0.07,-0.14,10.02,1.3137,97.1545,1,0,0.6969967001288818,0.0,0.0
2007-02-20,658.75,0.07,-0.13,10.24,1.3134,97.321,1,0,0.8481098558747538,0.0,0.0
2007-02-21,679.25,0.07,-0.13,10.2,1.3126,97.27,1,0,0.2810996687475966,0.0,0.0
2007-02-22,677.75,0.07,-0.14,10.18,1.3134,97.266,1,0,-2.4084405944665925,5.0,0.0
2007-02-23,682.85,0.07,-0.14,10.58,1.3164,97.1756,1,0,-0.3993129794595263,2.0,0.0
2007-02-26,687.35,0.07,-0.14,11.15,1.3159,97.2281,1,0,-3.4306415161441888,0.0,1.0
2007-02-27,680.0,0.07,-0.09,18.31,1.3246,97.0883,1,0,-0.8055623391236602,0.0,0.0
2007-02-28,669.95,0.07,-0.09,15.42,1.323,97.2386,1,0,0.0019034810965066,0.0,0.0
2007-03-01,664.55,0.03,-0.07,15.82,1.3173,97.3358,1,0,-0.8449737751863646,0.0,0.0
2007-03-02,642.95,0.03,-0.04,18.61,1.3182,97.3691,1,0,-2.844395287168887,3.0,0.0
2007-03-05,635.8,0.03,-0.02,19.63,1.3094,97.6716,1,0,-2.1501592049713008,5.0,0.0
2007-03-06,647.3,0.03,-0.05,15.96,1.3108,97.5123,1,0,-2.339185464118055,8.0,1.0
2007-03-07,645.95,0.03,-0.04,15.24,1.3148,97.4558,1,0,-2.3526433842540047,2.0,1.0
2007-03-08,651.3,0.03,-0.05,14.29,1.3129,97.5731,1,0,-1.2829673598459137,4.0,0.0
2007-03-09,650.27,0.03,-0.07,14.09,1.3118,97.4559,1,0,-2.136117621946588,0.0,0.0
2007-03-12,651.2,0.03,-0.06,13.99,1.3186,97.3013,1,0,0.6137706128625006,2.0,0.0
2007-03-13,643.5,0.03,-0.02,18.13,1.3199,97.2203,1,0,1.2689468441196394,3.0,0.0
2007-03-14,644.1,0.03,-0.01,17.27,1.3227,97.2759,1,0,-0.9944766114729368,0.0,0.0
2007-03-15,646.9,0.03,-0.03,16.43,1.3249,97.2476,1,0,-0.0016573580596853,1.0,0.0
2007-03-16,652.9,0.03,-0.03,16.79,1.3307,97.0407,1,0,1.1780988990472927,6.0,0.0
2007-03-19,653.7,0.03,-0.03,14.59,1.3299,97.1062,1,0,0.2457240361261295,0.0,2.0
2007-03-20,658.3,0.03,-0.04,13.27,1.3291,96.7985,1,0,-1.436657905397579,1.0,0.0
2007-03-21,664.2,0.03,0.02,12.19,1.3305,96.6195,1,0,-0.6986165072153651,0.0,0.0
2007-03-22,663.8,0.03,0.02,12.93,1.3359,96.3893,1,0,-4.629225315714118,19.0,0.0
2007-03-23,657.1,0.03,0.02,12.95,1.3302,96.5662,1,0,-3.0534302317561077,22.0,0.0
2007-03-26,663.8,0.03,0.04,13.16,1.3336,96.5493,1,0,-3.0750938949163142,9.0,0.0
2007-03-27,664.1,0.03,0.04,13.48,1.3357,96.4558,1,0,-2.239907776871597,6.0,0.0
2007-03-28,665.6,0.03,0.09,14.98,1.3331,96.4894,1,0,-1.847233370312508,4.0,0.0
2007-03-29,661.3,0.03,0.06,15.14,1.3336,96.5067,1,0,-2.0140379844270733,3.0,0.0
2007-03-30,663.6,0.03,0.07,14.64,1.3374,96.3183,1,0,-3.46293732006145,3.0,0.0
2007-04-02,663.9,0.03,0.05,14.53,1.3374,96.3175,1,0,-1.666888484044012,1.0,0.0
2007-04-03,664.0,0.03,0.04,13.46,1.3363,96.3774,1,0,0.5790707629439583,0.0,1.0
2007-04-04,674.5,0.03,0.05,13.24,1.3364,96.3646,1,0,-2.0347033996131287,1.0,0.0
2007-04-05,674.45,0.03,0.05,13.23,1.3426,96.1188,1,0,-3.2802183552212427,2.0,0.0
2007-04-06,674.5,0.03,0.01,13.23,1.338,96.2526,1,0,-1.9701686997861036,3.0,2.0
2007-04-09,670.75,0.03,0.02,13.14,1.3367,96.293,1,0,-2.69454646851812,0.0,0.0
2007-04-10,677.3,0.03,0.02,12.68,1.3436,96.1179,1,0,-1.0471383020231049,0.0,0.0
2007-04-11,677.3,0.03,0.01,13.49,1.3436,96.0293,1,0,-3.1086399793464423,3.0,0.0
2007-04-12,676.0,0.03,0.01,12.71,1.3484,95.7999,1,0,-6.336491893353918,2.0,0.0
2007-04-13,685.6,0.03,0.0,12.2,1.3518,95.711,1,0,-2.7108508272862024,1.0,1.0
2007-04-16,690.55,0.03,0.0,11.98,1.355,95.5538,1,0,-1.5873979345730338,1.0,0.0
2007-04-17,687.85,0.03,0.01,12.14,1.3569,95.3832,1,0,-3.363394164639665,7.0,0.0
2007-04-18,689.55,0.03,0.02,12.42,1.3574,95.3109,1,0,-0.0732917000880413,0.0,0.0
2007-04-19,682.65,0.03,0.04,12.54,1.3605,95.2712,1,0,1.9118071134962895,0.0,0.0
2007-04-20,691.35,0.03,0.04,12.07,1.3601,95.1692,1,0,-1.123522428516861,3.0,0.0
2007-04-23,689.05,0.03,0.04,13.04,1.358,95.1833,1,0,1.2233544240932697,0.0,0.0
2007-04-24,683.35,0.03,0.05,13.12,1.3622,95.1608,1,0,-2.6675339321430296,0.0,0.0
2007-04-25,685.65,0.03,0.03,13.21,1.3647,94.8497,1,0,-1.6452314559015553,0.0,0.0
2007-04-26,674.95,0.03,0.02,12.79,1.359,95.1653,1,0,0.5135810458919547,4.0,0.0
2007-04-27,680.95,0.03,0.04,12.45,1.3625,95.0103,1,0,-0.7690725000373339,2.0,0.0
2007-04-30,678.25,0.03,0.03,14.22,1.366,94.8365,1,0,-0.021332122529401,2.0,0.0
2007-05-01,673.35,0.0,0.01,13.51,1.36,95.0037,1,0,-0.0519573186809113,1.0,0.0
2007-05-02,672.85,0.0,0.0,13.08,1.3598,95.0352,1,0,0.1160959394433649,0.0,0.0
2007-05-03,682.35,0.0,-0.03,13.09,1.3566,95.0167,1,0,0.0,0.0,0.0
2007-05-04,688.75,0.0,-0.03,12.91,1.3587,94.9118,1,0,-1.8271585762296756,10.0,0.0
2007-05-07,688.45,0.0,-0.04,13.15,1.3616,94.6914,1,0,-1.823275933939568,0.0,0.0
2007-05-08,685.35,0.0,-0.05,13.21,1.3532,94.8648,1,0,0.08819851826317,2.0,0.0
2007-05-09,680.65,0.0,-0.06,12.88,1.3549,94.7933,1,0,-3.2688852975129854,10.0,0.0
2007-05-10,666.45,0.0,-0.05,13.6,1.3512,94.9506,1,0,-1.0274319127121632,0.0,0.0
2007-05-11,671.05,0.0,-0.04,12.95,1.3519,95.0035,1,0,-2.404848289736237,10.0,3.0
2007-05-14,669.95,0.0,-0.04,13.96,1.3544,94.8267,1,0,-1.062700858747308,2.0,0.0
2007-05-15,672.15,0.0,-0.04,14.01,1.3603,94.5574,1,0,-3.95389054147328,1.0,0.0
2007-05-16,662.15,0.0,-0.02,13.5,1.3522,94.8143,1,0,0.1952331577468199,0.0,0.0
2007-05-17,657.75,0.0,-0.02,13.51,1.3494,94.8339,1,0,0.706550372178703,0.0,0.0
2007-05-18,661.65,0.0,-0.01,12.76,1.3511,94.6573,1,0,0.2139095801733463,0.0,0.0
2007-05-21,663.35,0.0,-0.02,13.3,1.3457,94.7026,1,0,1.054927609941978,1.0,0.0
2007-05-22,659.05,0.0,0.0,13.06,1.3464,94.5753,1,0,-0.9638486352823448,6.0,0.0
2007-05-23,661.35,0.0,0.01,13.24,1.3482,94.4557,1,0,1.6255872428700773,1.0,0.0
2007-05-24,654.75,0.0,0.01,14.08,1.3429,94.7025,1,0,0.5873056478861608,0.0,0.0
2007-05-25,656.15,0.0,0.01,13.34,1.3452,94.5022,1,0,-2.7732109305449577,0.0,0.0
2007-05-28,655.65,0.0,0.01,13.34,1.3452,94.4959,1,0,-0.1124489689499723,1.0,0.0
2007-05-29,656.75,0.0,0.0,13.53,1.3483,94.3533,1,0,-1.2114639867499672,3.0,0.0
2007-05-30,653.65,0.0,-0.01,12.83,1.3419,94.549,1,0,-2.3415707625644515,7.0,0.0
2007-05-31,660.95,0.0,-0.02,13.05,1.3453,94.3215,1,0,-0.5186684800157194,3.0,0.0
2007-06-01,671.45,0.03,-0.02,12.78,1.344,94.132,1,0,-1.5485961103084498,2.0,0.0
2007-06-04,671.25,0.03,-0.04,13.29,1.3488,93.9969,1,0,-0.3054506585510734,23.0,0.0
2007-06-05,670.15,0.03,-0.01,13.63,1.3526,93.9986,1,0,-2.8799212227243167,4.0,0.0
2007-06-06,670.85,0.03,0.0,14.87,1.3492,94.1217,1,0,-2.40202275600506,2.0,0.0
2007-06-07,659.45,0.03,0.08,17.06,1.3456,94.3537,1,0,-4.5045045045045,5.0,0.0
2007-06-08,648.55,0.03,0.11,14.84,1.3359,94.7599,1,0,-2.9349529896502085,5.0,0.0
2007-06-11,653.75,0.03,0.13,14.71,1.3359,94.6576,1,0,-3.8539093008690006,4.0,0.0
2007-06-12,647.25,0.03,0.18,16.67,1.3325,94.6991,1,0,-0.0636706968923357,5.0,0.0
2007-06-13,650.85,0.03,0.12,14.73,1.3295,94.9011,1,0,0.0,0.0,0.0
2007-06-14,651.95,0.03,0.13,13.64,1.3311,94.9029,1,0,0.6102477238899228,0.0,0.0
2007-06-15,655.75,0.03,0.11,13.94,1.3365,94.6228,1,0,-2.679267271204345,0.0,0.0
2007-06-18,656.35,0.03,0.14,13.42,1.3401,94.5475,1,0,-1.3871027209286222,0.0,0.0
2007-06-19,661.35,0.03,0.15,12.85,1.3416,94.3227,1,0,0.0191757527200483,4.0,0.0
2007-06-20,655.25,0.03,0.17,14.67,1.3426,94.3618,1,0,-1.790248093064993,0.0,1.0
2007-06-21,651.95,0.03,0.18,14.21,1.3399,94.6073,1,0,-4.7905363557537415,5.0,0.0
2007-06-22,654.35,0.03,0.22,15.75,1.3438,94.4371,1,0,-4.474185295938456,14.0,0.0
2007-06-25,651.4,0.03,0.22,16.65,1.345,94.5105,1,0,-0.3184349658832931,5.0,1.0
2007-06-26,640.3,0.03,0.2,18.89,1.3468,94.4678,1,0,-1.3405160297397256,4.0,0.0
2007-06-27,643.75,0.03,0.18,15.53,1.3433,94.5633,1,0,-1.5157052531195188,1.0,0.0
2007-06-28,648.75,0.03,0.16,15.54,1.3466,94.2395,1,0,-1.3962604323297876,0.0,0.0
2007-06-29,649.65,0.03,0.16,16.23,1.352,94.1393,1,0,-2.284342890949932,1.0,0.0
2007-07-02,657.35,0.03,0.14,15.4,1.3627,93.634,1,0,-0.7602431958625441,1.0,0.0
2007-07-03,653.5,0.03,0.16,14.92,1.3615,93.697,1,0,-1.6299774785721508,1.0,1.0
2007-07-04,654.2,0.03,0.16,14.92,1.3615,93.6965,1,0,-4.051129287366444,3.0,0.0
2007-07-05,649.8,0.03,0.17,15.48,1.3592,93.7653,1,0,-0.3963693161955899,0.0,0.0
2007-07-06,655.9,0.03,0.2,14.72,1.3626,93.5759,1,0,-1.2539084748016178,1.0,0.0
2007-07-09,660.2,0.03,0.19,15.16,1.3623,93.5519,1,0,0.289619891938824,3.0,0.0
2007-07-10,663.5,0.03,0.18,17.57,1.3714,93.3339,1,0,0.8516761341298255,10.0,0.0
2007-07-11,661.1,0.03,0.2,16.64,1.3757,93.3089,1,0,-0.71942446043166,0.0,0.0
2007-07-12,667.4,0.03,0.19,15.54,1.3776,93.1198,1,0,-0.5272411902482613,2.0,0.0
2007-07-13,667.3,0.03,0.17,15.15,1.3788,93.0133,1,0,-1.8330311645616153,1.0,0.0
2007-07-16,665.0,0.03,0.16,15.59,1.3785,92.9094,1,0,-1.5544830300329349,7.0,0.0
2007-07-17,664.8,0.03,0.17,15.63,1.3782,92.9095,1,0,-2.892992051310922,3.0,0.0
2007-07-18,672.9,0.03,0.18,16.0,1.3808,92.7959,1,0,-2.665362636668233,0.0,0.0
2007-07-19,677.9,0.03,0.17,15.23,1.3811,92.7332,1,0,-0.061914126702598,0.0,0.0
2007-07-20,683.7,0.03,0.17,16.95,1.3831,92.7179,1,0,-2.4879284167581543,3.0,0.0
2007-07-23,681.4,0.03,0.17,16.81,1.3817,92.6585,1,0,1.4219910526523358,1.0,0.0
2007-07-24,682.2,0.03,0.17,18.55,1.3824,92.505,1,0,0.3903371834599977,2.0,0.0
2007-07-25,675.3,0.03,0.18,18.1,1.3711,92.9189,1,0,-0.99009900990099,0.0,0.0
2007-07-26,661.7,0.03,0.23,20.74,1.373,93.1186,1,0,-0.534851621808145,0.0,0.0
2007-07-27,661.4,0.03,0.24,24.17,1.3647,93.5485,1,0,0.1134672424156592,0.0,0.0
2007-07-30,665.2,0.03,0.23,20.87,1.3681,93.5918,1,0,-2.2043538052902942,0.0,0.0
2007-07-31,663.5,0.03,0.22,23.52,1.3711,93.4264,1,0,-0.8933228663127826,2.0,0.0
2007-08-01,667.3,0.1,0.2,23.67,1.3682,93.4011,1,0,0.4110909302021236,2.0,0.0
2007-08-02,665.0,0.1,0.18,21.22,1.3693,93.3038,1,0,-1.71667568126151,1.0,0.0
2007-08-03,673.3,0.1,0.25,25.16,1.3785,93.1039,1,0,1.0623122180143965,4.0,0.0
2007-08-06,671.8,0.1,0.26,22.94,1.3789,93.1112,1,0,0.592401917141334,0.0,0.0
2007-08-07,672.4,0.1,0.21,21.56,1.3747,93.3171,1,0,0.4614362734691107,2.0,0.0
2007-08-08,674.6,0.1,0.2,21.45,1.3808,93.0989,1,0,-1.0590064142200213,1.0,0.0
2007-08-09,661.6,0.1,0.3,26.48,1.3701,93.441,1,0,-0.8382369350369647,0.0,0.0
2007-08-10,672.8,0.1,0.34,28.3,1.3686,93.5214,1,0,-2.6797621366643027,3.0,0.0
2007-08-13,669.4,0.1,0.32,26.57,1.3624,93.6032,1,0,2.165132320927425,0.0,0.0
2007-08-14,669.2,0.1,0.34,27.68,1.3581,94.0416,1,0,1.0932740244348211,1.0,0.0
2007-08-15,667.6,0.1,0.42,30.67,1.3479,94.5014,1,0,-2.3295538135014366,1.0,0.0
2007-08-16,652.8,0.1,0.52,30.83,1.3402,94.9055,1,0,-3.1323915101879334,2.0,0.0
2007-08-17,657.2,0.1,0.5,29.99,1.3492,94.319,1,0,1.854963702050298,0.0,0.0
2007-08-20,658.2,0.1,0.53,26.33,1.3468,94.2138,1,0,-1.434658907331314,8.0,0.0
2007-08-21,657.5,0.1,0.55,25.25,1.3483,94.2676,1,0,-2.7719867314320683,11.0,0.0
2007-08-22,661.1,0.1,0.48,22.89,1.3535,94.0998,1,0,-3.9257062179738664,3.0,0.0
2007-08-23,659.9,0.1,0.42,22.62,1.356,93.9827,1,0,-2.6683077727107065,0.0,0.0
2007-08-24,668.4,0.1,0.33,20.72,1.3645,93.6863,1,0,2.305827271848122,0.0,0.0
2007-08-27,667.6,0.1,0.32,22.72,1.3645,93.6109,1,0,1.4213566633370915,0.0,0.0
2007-08-28,662.6,0.1,0.4,26.3,1.3626,93.8394,1,0,2.4703251316004766,0.0,0.0
2007-08-29,667.5,0.1,0.43,23.81,1.3675,93.7174,1,0,-1.217225828080836,0.0,0.0
2007-08-30,665.1,0.1,0.43,25.06,1.3648,93.7324,1,0,0.740230355466208,6.0,0.0
2007-08-31,673.0,0.1,0.39,23.38,1.3641,93.6674,1,0,-2.054384016949216,0.0,0.0
2007-09-03,672.35,0.1,0.39,23.38,1.3641,93.6691,1,0,-0.6740907828801063,0.0,2.0
2007-09-04,682.1,0.1,0.43,22.78,1.3606,93.6433,1,0,-1.1992952052576369,0.0,1.0
2007-09-05,681.7,0.1,0.45,24.58,1.3669,93.5453,1,0,-1.6930906653821158,0.0,0.0
2007-09-06,695.5,0.1,0.43,23.99,1.3697,93.4468,1,0,0.0,0.0,0.0
2007-09-07,700.8,0.1,0.48,26.23,1.3772,93.2939,1,0,0.0619612777591757,2.0,0.0
2007-09-10,702.9,0.1,0.47,27.38,1.3794,93.2349,1,0,-3.0691728612170754,0.0,1.0
2007-09-11,712.7,0.1,0.42,25.27,1.3837,92.9244,1,0,0.667610833170477,3.0,0.0
2007-09-12,711.9,0.1,0.46,24.96,1.3904,92.6386,1,0,-1.6390070941475474,0.0,0.0
2007-09-13,708.6,0.1,0.41,24.76,1.3885,92.6172,1,0,-0.844570658763855,0.0,0.0
2007-09-14,707.1,0.1,0.42,24.92,1.3848,92.7083,1,0,-0.7168174511993665,2.0,0.0
2007-09-17,717.8,0.1,0.4,26.48,1.386,92.823,1,0,0.6977722788365299,1.0,0.0
2007-09-18,723.8,0.1,0.5,20.35,1.3869,92.6584,1,0,-1.4720995859844836,1.0,0.0
2007-09-19,721.7,0.1,0.53,20.03,1.395,92.1534,1,0,-3.11572700296736,0.0,0.0
2007-09-20,733.4,0.1,0.59,20.45,1.4092,91.4212,1,0,-4.738131485398852,7.0,0.0
2007-09-21,731.2,0.1,0.58,19.0,1.4076,91.4854,1,0,1.6019378843155878,1.0,0.0
2007-09-24,730.4,0.1,0.58,19.37,1.4086,91.4017,1,0,-3.195331513979488,41.0,0.0
2007-09-25,731.4,0.1,0.63,18.6,1.4128,91.3392,1,0,-1.8939654087436828,8.0,0.0
2007-09-26,728.1,0.1,0.66,17.63,1.4126,91.4335,1,0,-1.9005588943498153,2.0,0.0
2007-09-27,734.5,0.1,0.63,17.0,1.4138,91.3497,1,0,-2.037898282880266,1.0,0.0
2007-09-28,744.1,0.1,0.62,18.0,1.4219,90.9446,1,0,1.2118521951056331,0.0,0.0
2007-10-01,747.2,0.2,0.54,17.84,1.4229,90.8801,1,0,0.2322907380241365,1.0,0.0
2007-10-02,731.5,0.2,0.56,18.49,1.4163,91.12,1,0,-1.406225991750644,5.0,0.0
2007-10-03,727.6,0.2,0.53,18.8,1.4135,91.1038,1,0,2.57611241217799,0.0,0.0
2007-10-04,737.7,0.2,0.54,18.44,1.4128,91.1632,1,0,-0.10235414534289,0.0,0.0
2007-10-05,742.7,0.2,0.57,16.91,1.4154,90.7393,1,0,-1.4320992142240174,5.0,0.0
2007-10-08,733.3,0.2,0.57,17.46,1.4154,90.748,1,0,-0.8249557914328796,3.0,1.0
2007-10-09,738.0,0.2,0.52,16.12,1.4092,90.8609,1,0,-1.6828882890652093,0.0,0.0
2007-10-10,741.0,0.2,0.5,16.67,1.4157,90.7154,1,0,-7.257028993460443,10.0,0.0
2007-10-11,747.8,0.2,0.53,18.88,1.4228,90.4901,1,0,-2.167962570723,2.0,0.0
2007-10-12,749.6,0.2,0.47,17.73,1.4168,90.5945,1,0,-3.895735354005312,1.0,0.0
2007-10-15,759.3,0.2,0.47,19.25,1.4216,90.5387,1,0,-3.842510575677892,2.0,0.0
2007-10-16,760.2,0.2,0.54,20.02,1.4165,90.7123,1,0,0.7193744845504499,0.0,0.0
2007-10-17,755.0,0.2,0.57,18.54,1.4208,90.515,1,0,0.0,0.0,0.0
2007-10-18,766.6,0.2,0.59,18.5,1.4291,90.3084,1,0,-1.8659865150630657,0.0,0.0
2007-10-19,765.2,0.2,0.61,22.96,1.4263,90.1014,1,0,-1.6915748635109653,6.0,0.0
2007-10-22,754.4,0.2,0.57,21.64,1.4138,90.6777,1,0,-2.1974613869724773,9.0,1.0
2007-10-23,759.7,0.2,0.6,20.41,1.4248,90.1899,1,0,-2.54462268749258,11.0,1.0
2007-10-24,763.9,0.2,0.62,20.8,1.4237,90.2262,1,0,-4.08924440330732,1.0,0.0
2007-10-25,769.3,0.2,0.63,21.17,1.4299,89.9925,1,0,0.57692307692307,0.0,0.0
2007-10-26,785.4,0.2,0.64,19.56,1.439,89.6508,1,0,-0.49977967716814,0.0,0.0
2007-10-29,791.4,0.2,0.6,19.87,1.4405,89.4118,1,0,2.4019685183639314,2.0,0.0
2007-10-30,781.6,0.2,0.58,21.07,1.4424,89.3252,1,0,-0.2003129890453853,0.0,0.0
2007-10-31,796.2,0.2,0.54,18.53,1.4468,89.1389,1,0,-1.758886977766668,0.0,0.0
2007-11-01,787.62,0.23,0.59,23.21,1.4435,89.1628,1,0,-0.9341321197190274,1.0,0.0
2007-11-02,807.5,0.23,0.65,23.01,1.4481,88.8924,1,0,0.7002956038332334,0.0,0.0
2007-11-05,806.5,0.23,0.66,24.31,1.4469,88.8851,1,0,-4.5653588581101845,29.0,0.0
2007-11-06,824.2,0.23,0.68,21.39,1.4555,88.4938,1,0,0.0747942261640994,4.0,1.0
2007-11-07,832.2,0.23,0.73,26.49,1.4667,88.0631,1,0,-1.46909827760892,1.0,0.0
2007-11-08,831.6,0.23,0.81,26.16,1.4691,88.2631,1,0,1.1579252085581238,1.0,0.0
2007-11-09,831.7,0.23,0.81,28.5,1.4665,88.4615,1,0,-3.1329052747044,2.0,0.0
2007-11-12,803.6,0.23,0.81,31.09,1.4665,88.465,1,0,-1.5314553314787924,8.0,0.0
2007-11-13,800.6,0.23,0.72,24.1,1.4598,89.1016,1,0,0.6488217827284402,9.0,0.0
2007-11-14,811.8,0.23,0.71,25.94,1.467,88.9671,1,0,0.5864372362191002,0.0,0.0
2007-11-15,788.6,0.23,0.82,28.06,1.4639,89.4413,1,0,-1.0112990319341617,0.0,0.0
2007-11-16,787.3,0.23,0.82,25.49,1.4652,89.3182,1,0,1.4653242676608422,0.0,0.0
2007-11-19,781.7,0.23,0.89,26.01,1.4658,89.5262,1,0,-0.333451079203248,3.0,0.0
2007-11-20,803.7,0.23,0.92,24.88,1.4787,89.2622,1,0,0.5839277093034575,2.0,0.0
2007-11-21,802.2,0.23,1.01,26.84,1.4829,89.3352,1,0,-0.3404645353056185,3.0,0.0
2007-11-22,804.4,0.23,1.01,26.84,1.4829,89.3269,1,0,-4.047409854670679,7.0,0.0
2007-11-23,823.4,0.23,0.94,25.61,1.4825,89.2384,1,0,-3.014689713094372,4.0,0.0
2007-11-26,822.6,0.23,0.91,28.91,1.4862,89.145,1,0,-0.5974286243138572,1.0,0.0
2007-11-27,811.5,0.23,0.9,26.28,1.4817,89.4082,1,0,2.6441467636413325,0.0,0.0
2007-11-28,805.3,0.23,0.86,24.11,1.475,89.4195,1,0,-1.2412771758484156,8.0,1.0
2007-11-29,793.2,0.23,0.88,23.97,1.4766,89.3681,1,0,-3.849331310210935,1.0,1.0
2007-11-30,782.9,0.23,0.93,22.87,1.4688,89.6212,1,0,0.2555069388248172,0.0,0.0
2007-12-03,791.5,0.23,0.99,23.61,1.4657,89.6403,1,0,-2.539186503977175,0.0,0.0
2007-12-04,803.2,0.23,0.99,23.79,1.4759,89.6672,1,0,-3.116684609859699,1.0,0.0
2007-12-05,795.4,0.23,1.02,22.53,1.4666,89.8751,1,0,2.66025187491156,0.0,0.0
2007-12-06,802.7,0.23,0.99,20.96,1.4638,89.9268,1,0,-1.992027859042488,0.0,0.0
2007-12-07,795.6,0.23,1.0,20.85,1.4664,89.74,1,0,1.181060060668931,0.0,0.0
2007-12-10,809.5,0.23,0.98,20.74,1.4714,89.6811,1,0,-1.1072017744530334,1.0,0.0
